ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,Lower Threshold,Maximum,Centre,Upper Threshold,image path
0,13,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,208.5,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-021220.png
0,13,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,196,202.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-021220.png
0,14,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,214.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,201,206.71052631578948,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,208,231,223.59259259259258,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,217,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,220,216.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,214,216.5,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,207,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,217,211.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,213,210.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,14,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,196,202.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,15,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,214.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,202,209.15151515151516,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,224.96153846153845,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,223,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,219,216.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,215,216.0,231,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,208,211.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,210,210.5,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,15,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,199,203.0,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,16,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,215.0,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,203,209.5897435897436,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,232,224.7037037037037,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,219,216.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,214,216.5,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,208,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,217,211.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,213,209.47058823529412,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,16,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,197,203.5,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,17,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,203,211.60526315789474,246,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,230,224.23076923076923,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,224,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,216.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,214,217.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,209,211.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,209,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,214,209.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,17,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,198,204.0,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,18,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,202,211.275,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,231,224.96153846153845,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,224,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,219,217.0,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,214,217.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,208,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,217,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,214,209.0,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,18,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,197,204.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,19,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,215.5,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,201,212.375,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,232,224.96153846153845,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,218.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,220,216.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,214,217.0,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,208,212.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,217,211.5,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,197,205.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,20,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,215.04,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,203,213.6818181818182,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,211,231,224.96153846153845,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,217.47058823529412,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,214,217.0,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,214,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,217,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,198,204.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,21,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.12,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,202,211.25641025641025,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,210,232,223.8846153846154,237,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,217,218.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,221,217.0,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,214,217.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,215,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,208,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,209.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,195,205.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,22,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,218,216.03846153846155,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,202,211.52173913043478,247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,208,231,223.78571428571428,238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,204,224,219.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,217.5,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,214,217.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,204,212.0,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,205,211.5,230,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,213,209.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,197,204.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,23,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,216.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,203,212.17391304347825,248,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
